-50.0	0.0	2500.0
-49.8998998998999	0.1001001001001001	2490.10011012013
-49.7997997997998	0.2002002002002002	2480.22026030034
-49.6996996996997	0.3003003003003003	2470.360450540631
-49.5995995995996	0.4004004004004004	2460.520680841001
-49.4994994994995	0.5005005005005005	2450.7009512014515
-49.3993993993994	0.6006006006006006	2440.9012616219825
-49.2992992992993	0.7007007007007008	2431.1216121025927
-49.1991991991992	0.8008008008008008	2421.362002643284
-49.0990990990991	0.9009009009009009	2411.622433244055
-48.998998998999	1.001001001001001	2401.902903904906
-48.8988988988989	1.1011011011011012	2392.203414625837
-48.7987987987988	1.2012012012012012	2382.523965406848
-48.6986986986987	1.3013013013013013	2372.8645562479396
-48.5985985985986	1.4014014014014016	2363.225187149111
-48.4984984984985	1.5015015015015016	2353.6058581103625
-48.3983983983984	1.6016016016016017	2344.006569131694
-48.2982982982983	1.7017017017017018	2334.4273202131058
-48.1981981981982	1.8018018018018018	2324.868111354598
-48.0980980980981	1.9019019019019021	2315.3289425561697
-47.997997997998	2.002002002002002	2305.809813817822
-47.8978978978979	2.1021021021021022	2296.310725139554
-47.7977977977978	2.2022022022022023	2286.8316765213663
-47.6976976976977	2.3023023023023024	2277.3726679632587
-47.5975975975976	2.4024024024024024	2267.9336994652313
-47.4974974974975	2.5025025025025025	2258.5147710272836
-47.3973973973974	2.6026026026026026	2249.115882649416
-47.2972972972973	2.702702702702703	2239.737034331629
-47.1971971971972	2.802802802802803	2230.378226073922
-47.0970970970971	2.902902902902903	2221.039457876295
-46.996996996997	3.0030030030030033	2211.7207297387477
-46.8968968968969	3.1031031031031033	2202.4220416612807
-46.7967967967968	3.2032032032032034	2193.1433936438943
-46.6966966966967	3.3033033033033035	2183.8847856865877
-46.5965965965966	3.4034034034034035	2174.646217789361
-46.4964964964965	3.5035035035035036	2165.4276899522147
-46.3963963963964	3.6036036036036037	2156.229202175148
-46.2962962962963	3.7037037037037037	2147.0507544581624
-46.1961961961962	3.8038038038038042	2137.892346801256
-46.0960960960961	3.9039039039039043	2128.75397920443
-45.995995995996	4.004004004004004	2119.6356516676838
-45.8958958958959	4.104104104104104	2110.537364191018
-45.7957957957958	4.2042042042042045	2101.4591167744325
-45.6956956956957	4.3043043043043046	2092.400909417927
-45.5955955955956	4.404404404404405	2083.362742121501
-45.4954954954955	4.504504504504505	2074.3446148851554
